Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
31032,970102,970102,10000.0,2025-12-21,1
31033,598702,598702,10000.0,2025-08-07,1
31034,869537,869537,10000.0,2025-11-14,1
31035,952079,952079,10000.0,2025-12-14,1
31036,849790,849790,10000.0,2025-11-07,1
31037,405328,405328,10000.0,2025-05-28,1
31038,284719,284719,10000.0,2025-04-14,1
31039,638200,638200,10000.0,2025-08-21,1
31040,387413,387413,10000.0,2025-05-21,1
31041,76040,76040,10000.0,2025-01-27,1
31042,200638,200638,10000.0,2025-03-14,1
31043,804006,804006,10000.0,2025-10-21,1
31044,470409,470409,10000.0,2025-06-21,1
31045,535033,535033,10000.0,2025-07-14,1
31046,970532,970532,10000.0,2025-12-21,1
31047,951624,951624,10000.0,2025-12-14,1
31048,765899,765899,10000.0,2025-10-07,1
31049,803952,803952,10000.0,2025-10-21,1
31050,471253,471253,10000.0,2025-06-21,1
31051,284929,284929,10000.0,2025-04-14,1
31052,367941,367941,10000.0,2025-05-14,1
31053,285648,285648,10000.0,2025-04-14,1
31054,219526,219526,10000.0,2025-03-21,1
31055,683608,683608,10000.0,2025-09-07,1
31056,786160,786160,10000.0,2025-10-14,1
31057,534803,534803,10000.0,2025-07-14,1
31058,471721,471721,10000.0,2025-06-21,1
31059,181691,181691,10000.0,2025-03-07,1
31060,240083,240083,10000.0,2025-03-28,1
31061,933974,933974,10000.0,2025-12-07,1
31062,619067,619067,10000.0,2025-08-14,1
31063,871580,871580,10000.0,2025-11-14,1
31064,470314,470314,10000.0,2025-06-21,1
31065,200706,200706,10000.0,2025-03-14,1
31066,286719,286719,10000.0,2025-04-14,1
31067,238408,238408,10000.0,2025-03-28,1
31068,56863,56863,10000.0,2025-01-20,1
31069,140342,140342,10000.0,2025-02-20,1
31070,405614,405614,10000.0,2025-05-28,1
31071,489259,489259,10000.0,2025-06-28,1
31072,618288,618288,10000.0,2025-08-14,1
31073,702495,702495,10000.0,2025-09-14,1
31074,724063,724063,10000.0,2025-09-21,1
31075,852439,852439,10000.0,2025-11-07,1
31076,471090,471090,10000.0,2025-06-21,1
31077,38019,38019,10000.0,2025-01-13,1
31078,122792,122792,10000.0,2025-02-13,1
31079,951368,951368,10000.0,2025-12-14,1
31080,140190,140190,10000.0,2025-02-20,1
31081,989604,989604,10000.0,2025-12-28,1
31082,804735,804735,10000.0,2025-10-21,1
31083,406446,406446,10000.0,2025-05-28,1
31084,824581,824581,10000.0,2025-10-28,1
31085,16801,16801,10000.0,2025-01-06,1
31086,182472,182472,10000.0,2025-03-07,1
31087,76453,76453,10000.0,2025-01-27,1
31088,934229,934229,10000.0,2025-12-07,1
31089,989621,989621,10000.0,2025-12-28,1
31090,347537,347537,10000.0,2025-05-07,1
31091,990799,990799,10000.0,2025-12-28,1
31092,552238,552238,10000.0,2025-07-21,1
31093,54699,54699,10000.0,2025-01-20,1
31094,406926,406926,10000.0,2025-05-28,1
31095,908082,908082,10000.0,2025-11-28,1
31096,702647,702647,10000.0,2025-09-14,1
31097,951575,951575,10000.0,2025-12-14,1
31098,889146,889146,10000.0,2025-11-21,1
31099,201977,201977,10000.0,2025-03-14,1
31100,349677,349677,10000.0,2025-05-07,1
31101,765375,765375,10000.0,2025-10-07,1
31102,703668,703668,10000.0,2025-09-14,1
31103,102435,102435,10000.0,2025-02-06,1
31104,367640,367640,10000.0,2025-05-14,1
31105,240378,240378,10000.0,2025-03-28,1
31106,37473,37473,10000.0,2025-01-13,1
31107,685634,685634,10000.0,2025-09-07,1
31108,101442,101442,10000.0,2025-02-06,1
31109,702216,702216,10000.0,2025-09-14,1
31110,933739,933739,10000.0,2025-12-07,1
31111,285784,285784,10000.0,2025-04-14,1
31112,471723,471723,10000.0,2025-06-21,1
31113,599901,599901,10000.0,2025-08-07,1
31114,238002,238002,10000.0,2025-03-28,1
31115,75943,75943,10000.0,2025-01-27,1
31116,766545,766545,10000.0,2025-10-07,1
31117,305185,305185,10000.0,2025-04-21,1
31118,140107,140107,10000.0,2025-02-20,1
31119,824756,824756,10000.0,2025-10-28,1
31120,470049,470049,10000.0,2025-06-21,1
31121,685157,685157,10000.0,2025-09-07,1
31122,972337,972337,10000.0,2025-12-21,1
31123,742646,742646,10000.0,2025-09-28,1
31124,159992,159992,10000.0,2025-02-27,1
31125,804569,804569,10000.0,2025-10-21,1
31126,722607,722607,10000.0,2025-09-21,1
31127,103573,103573,10000.0,2025-02-06,1
31128,55929,55929,10000.0,2025-01-20,1
31129,571353,571353,10000.0,2025-07-28,1
31130,470229,470229,10000.0,2025-06-21,1
31131,219956,219956,10000.0,2025-03-21,1
31132,491340,491340,10000.0,2025-06-28,1
31133,18609,18609,10000.0,2025-01-06,1
31134,767698,767698,10000.0,2025-10-07,1
31135,368634,368634,10000.0,2025-05-14,1
31136,657540,657540,10000.0,2025-08-28,1
31137,199975,199975,10000.0,2025-03-14,1
31138,182904,182904,10000.0,2025-03-07,1
31139,617631,617631,10000.0,2025-08-14,1
31140,181379,181379,10000.0,2025-03-07,1
31141,786876,786876,10000.0,2025-10-14,1
31142,349164,349164,10000.0,2025-05-07,1
31143,159276,159276,10000.0,2025-02-27,1
31144,803363,803363,10000.0,2025-10-21,1
31145,237810,237810,10000.0,2025-03-28,1
31146,870805,870805,10000.0,2025-11-14,1
31147,286123,286123,10000.0,2025-04-14,1
31148,324203,324203,10000.0,2025-04-28,1
31149,160544,160544,10000.0,2025-02-27,1
31150,432942,432942,10000.0,2025-06-07,1
31151,368124,368124,10000.0,2025-05-14,1
31152,823258,823258,10000.0,2025-10-28,1
31153,349444,349444,10000.0,2025-05-07,1
31154,18952,18952,10000.0,2025-01-06,1
31155,76354,76354,10000.0,2025-01-27,1
31156,470122,470122,10000.0,2025-06-21,1
31157,908330,908330,10000.0,2025-11-28,1
31158,889381,889381,10000.0,2025-11-21,1
31159,784670,784670,10000.0,2025-10-14,1
31160,266264,266264,10000.0,2025-04-07,1
31161,619728,619728,10000.0,2025-08-14,1
31162,533356,533356,10000.0,2025-07-14,1
31163,367938,367938,10000.0,2025-05-14,1
31164,160857,160857,10000.0,2025-02-27,1
31165,535212,535212,10000.0,2025-07-14,1
31166,869241,869241,10000.0,2025-11-14,1
31167,704278,704278,10000.0,2025-09-14,1
31168,908965,908965,10000.0,2025-11-28,1
31169,723821,723821,10000.0,2025-09-21,1
31170,513779,513779,10000.0,2025-07-07,1
31171,868925,868925,10000.0,2025-11-14,1
31172,17147,17147,10000.0,2025-01-06,1
31173,598411,598411,10000.0,2025-08-07,1
31174,551966,551966,10000.0,2025-07-21,1
31175,38219,38219,10000.0,2025-01-13,1
31176,766381,766381,10000.0,2025-10-07,1
31177,238806,238806,10000.0,2025-03-28,1
31178,907152,907152,10000.0,2025-11-28,1
31179,323630,323630,10000.0,2025-04-28,1
31180,600019,600019,10000.0,2025-08-07,1
31181,285445,285445,10000.0,2025-04-14,1
31182,684689,684689,10000.0,2025-09-07,1
31183,322937,322937,10000.0,2025-04-28,1
31184,74413,74413,10000.0,2025-01-27,1
31185,869975,869975,10000.0,2025-11-14,1
31186,305404,305404,10000.0,2025-04-21,1
31187,322630,322630,10000.0,2025-04-28,1
31188,765932,765932,10000.0,2025-10-07,1
31189,285958,285958,10000.0,2025-04-14,1
31190,386909,386909,10000.0,2025-05-21,1
31191,220609,220609,10000.0,2025-03-21,1
31192,238578,238578,10000.0,2025-03-28,1
31193,637160,637160,10000.0,2025-08-21,1
31194,868965,868965,10000.0,2025-11-14,1
31195,434084,434084,10000.0,2025-06-07,1
31196,324784,324784,10000.0,2025-04-28,1
31197,75890,75890,10000.0,2025-01-27,1
31198,432371,432371,10000.0,2025-06-07,1
31199,142047,142047,10000.0,2025-02-20,1
31200,571635,571635,10000.0,2025-07-28,1
31201,161049,161049,10000.0,2025-02-27,1
31202,181856,181856,10000.0,2025-03-07,1
31203,890694,890694,10000.0,2025-11-21,1
31204,490962,490962,10000.0,2025-06-28,1
31205,434305,434305,10000.0,2025-06-07,1
31206,285172,285172,10000.0,2025-04-14,1
31207,600114,600114,10000.0,2025-08-07,1
31208,122319,122319,10000.0,2025-02-13,1
31209,514554,514554,10000.0,2025-07-07,1
31210,489662,489662,10000.0,2025-06-28,1
31211,451725,451725,10000.0,2025-06-14,1
31212,489367,489367,10000.0,2025-06-28,1
31213,102452,102452,10000.0,2025-02-06,1
31214,952737,952737,10000.0,2025-12-14,1
31215,765116,765116,10000.0,2025-10-07,1
31216,200725,200725,10000.0,2025-03-14,1
31217,285182,285182,10000.0,2025-04-14,1
31218,704083,704083,10000.0,2025-09-14,1
31219,803908,803908,10000.0,2025-10-21,1
31220,366979,366979,10000.0,2025-05-14,1
31221,323024,323024,10000.0,2025-04-28,1
31222,347080,347080,10000.0,2025-05-07,1
31223,971165,971165,10000.0,2025-12-21,1
31224,218913,218913,10000.0,2025-03-21,1
31225,284560,284560,10000.0,2025-04-14,1
31226,619679,619679,10000.0,2025-08-14,1
31227,139688,139688,10000.0,2025-02-20,1
31228,267057,267057,10000.0,2025-04-07,1
31229,989706,989706,10000.0,2025-12-28,1
31230,55636,55636,10000.0,2025-01-20,1
31231,37980,37980,10000.0,2025-01-13,1
31232,74510,74510,10000.0,2025-01-27,1
31233,284801,284801,10000.0,2025-04-14,1
31234,933742,933742,10000.0,2025-12-07,1
31235,285840,285840,10000.0,2025-04-14,1
31236,405604,405604,10000.0,2025-05-28,1
31237,367333,367333,10000.0,2025-05-14,1
31238,122021,122021,10000.0,2025-02-13,1
31239,36597,36597,10000.0,2025-01-13,1
31240,723510,723510,10000.0,2025-09-21,1
31241,37132,37132,10000.0,2025-01-13,1
31242,471222,471222,10000.0,2025-06-21,1
31243,181877,181877,10000.0,2025-03-07,1
31244,741489,741489,10000.0,2025-09-28,1
31245,470569,470569,10000.0,2025-06-21,1
31246,952869,952869,10000.0,2025-12-14,1
31247,181457,181457,10000.0,2025-03-07,1
31248,221319,221319,10000.0,2025-03-21,1
31249,267429,267429,10000.0,2025-04-07,1
31250,658348,658348,10000.0,2025-08-28,1
31251,535187,535187,10000.0,2025-07-14,1
31252,490469,490469,10000.0,2025-06-28,1
31253,470904,470904,10000.0,2025-06-21,1
31254,102906,102906,10000.0,2025-02-06,1
31255,201098,201098,10000.0,2025-03-14,1
31256,158869,158869,10000.0,2025-02-27,1
31257,37776,37776,10000.0,2025-01-13,1
31258,638398,638398,10000.0,2025-08-21,1
31259,656112,656112,10000.0,2025-08-28,1
31260,366301,366301,10000.0,2025-05-14,1
31261,990882,990882,10000.0,2025-12-28,1
31262,907846,907846,10000.0,2025-11-28,1
31263,684295,684295,10000.0,2025-09-07,1
31264,932688,932688,10000.0,2025-12-07,1
31265,571592,571592,10000.0,2025-07-28,1
31266,159293,159293,10000.0,2025-02-27,1
31267,265203,265203,10000.0,2025-04-07,1
31268,573345,573345,10000.0,2025-07-28,1
31269,406191,406191,10000.0,2025-05-28,1
31270,870137,870137,10000.0,2025-11-14,1
31271,386569,386569,10000.0,2025-05-21,1
31272,141533,141533,10000.0,2025-02-20,1
31273,181295,181295,10000.0,2025-03-07,1
31274,989219,989219,10000.0,2025-12-28,1
31275,684411,684411,10000.0,2025-09-07,1
31276,723092,723092,10000.0,2025-09-21,1
31277,804400,804400,10000.0,2025-10-21,1
31278,17006,17006,10000.0,2025-01-06,1
31279,617767,617767,10000.0,2025-08-14,1
31280,470225,470225,10000.0,2025-06-21,1
31281,620041,620041,10000.0,2025-08-14,1
31282,366497,366497,10000.0,2025-05-14,1
31283,598535,598535,10000.0,2025-08-07,1
31284,554159,554159,10000.0,2025-07-21,1
31285,286314,286314,10000.0,2025-04-14,1
31286,406437,406437,10000.0,2025-05-28,1
31287,909584,909584,10000.0,2025-11-28,1
31288,991390,991390,10000.0,2025-12-28,1
31289,366740,366740,10000.0,2025-05-14,1
31290,406331,406331,10000.0,2025-05-28,1
31291,657114,657114,10000.0,2025-08-28,1
31292,57257,57257,10000.0,2025-01-20,1
31293,685550,685550,10000.0,2025-09-07,1
31294,972379,972379,10000.0,2025-12-21,1
31295,201274,201274,10000.0,2025-03-14,1
31296,970877,970877,10000.0,2025-12-21,1
31297,200662,200662,10000.0,2025-03-14,1
31298,765988,765988,10000.0,2025-10-07,1
31299,240497,240497,10000.0,2025-03-28,1
31300,452664,452664,10000.0,2025-06-14,1
31301,972063,972063,10000.0,2025-12-21,1
31302,765396,765396,10000.0,2025-10-07,1
31303,102059,102059,10000.0,2025-02-06,1
31304,286787,286787,10000.0,2025-04-14,1
31305,323086,323086,10000.0,2025-04-28,1
31306,140852,140852,10000.0,2025-02-20,1
31307,56282,56282,10000.0,2025-01-20,1
31308,17075,17075,10000.0,2025-01-06,1
31309,571078,571078,10000.0,2025-07-28,1
31310,265450,265450,10000.0,2025-04-07,1
31311,741957,741957,10000.0,2025-09-28,1
31312,619813,619813,10000.0,2025-08-14,1
31313,471161,471161,10000.0,2025-06-21,1
31314,18108,18108,10000.0,2025-01-06,1
31315,805654,805654,10000.0,2025-10-21,1
31316,17689,17689,10000.0,2025-01-06,1
31317,238607,238607,10000.0,2025-03-28,1
31318,822538,822538,10000.0,2025-10-28,1
31319,141756,141756,10000.0,2025-02-20,1
31320,159817,159817,10000.0,2025-02-27,1
31321,970761,970761,10000.0,2025-12-21,1
31322,286649,286649,10000.0,2025-04-14,1
31323,122686,122686,10000.0,2025-02-13,1
31324,554299,554299,10000.0,2025-07-21,1
31325,220858,220858,10000.0,2025-03-21,1
31326,349250,349250,10000.0,2025-05-07,1
31327,160229,160229,10000.0,2025-02-27,1
31328,908316,908316,10000.0,2025-11-28,1
31329,240019,240019,10000.0,2025-03-28,1
31330,825016,825016,10000.0,2025-10-28,1
31331,238377,238377,10000.0,2025-03-28,1
31332,533165,533165,10000.0,2025-07-14,1
31333,17595,17595,10000.0,2025-01-06,1
31334,785641,785641,10000.0,2025-10-14,1
31335,348343,348343,10000.0,2025-05-07,1
31336,571988,571988,10000.0,2025-07-28,1
31337,934002,934002,10000.0,2025-12-07,1
31338,120333,120333,10000.0,2025-02-13,1
31339,322939,322939,10000.0,2025-04-28,1
31340,850938,850938,10000.0,2025-11-07,1
31341,102617,102617,10000.0,2025-02-06,1
31342,766187,766187,10000.0,2025-10-07,1
31343,122391,122391,10000.0,2025-02-13,1
31344,571620,571620,10000.0,2025-07-28,1
31345,323826,323826,10000.0,2025-04-28,1
31346,120648,120648,10000.0,2025-02-13,1
31347,265935,265935,10000.0,2025-04-07,1
31348,471743,471743,10000.0,2025-06-21,1
31349,741934,741934,10000.0,2025-09-28,1
31350,470702,470702,10000.0,2025-06-21,1
31351,908576,908576,10000.0,2025-11-28,1
31352,620223,620223,10000.0,2025-08-14,1
31353,17342,17342,10000.0,2025-01-06,1
31354,406362,406362,10000.0,2025-05-28,1
31355,989076,989076,10000.0,2025-12-28,1
31356,387849,387849,10000.0,2025-05-21,1
31357,636739,636739,10000.0,2025-08-21,1
31358,347162,347162,10000.0,2025-05-07,1
31359,823683,823683,10000.0,2025-10-28,1
31360,349488,349488,10000.0,2025-05-07,1
31361,803772,803772,10000.0,2025-10-21,1
31362,266788,266788,10000.0,2025-04-07,1
31363,533872,533872,10000.0,2025-07-14,1
31364,703601,703601,10000.0,2025-09-14,1
31365,515376,515376,10000.0,2025-07-07,1
31366,684207,684207,10000.0,2025-09-07,1
31367,638505,638505,10000.0,2025-08-21,1
31368,180531,180531,10000.0,2025-03-07,1
31369,951424,951424,10000.0,2025-12-14,1
31370,742234,742234,10000.0,2025-09-28,1
31371,823728,823728,10000.0,2025-10-28,1
31372,18651,18651,10000.0,2025-01-06,1
31373,765258,765258,10000.0,2025-10-07,1
31374,347388,347388,10000.0,2025-05-07,1
31375,637596,637596,10000.0,2025-08-21,1
31376,572564,572564,10000.0,2025-07-28,1
31377,784189,784189,10000.0,2025-10-14,1
31378,852289,852289,10000.0,2025-11-07,1
31379,323854,323854,10000.0,2025-04-28,1
31380,74456,74456,10000.0,2025-01-27,1
31381,972074,972074,10000.0,2025-12-21,1
31382,657859,657859,10000.0,2025-08-28,1
31383,239966,239966,10000.0,2025-03-28,1
31384,324934,324934,10000.0,2025-04-28,1
31385,18552,18552,10000.0,2025-01-06,1
31386,139389,139389,10000.0,2025-02-20,1
31387,237795,237795,10000.0,2025-03-28,1
31388,366393,366393,10000.0,2025-05-14,1
31389,120560,120560,10000.0,2025-02-13,1
31390,554086,554086,10000.0,2025-07-21,1
31391,804034,804034,10000.0,2025-10-21,1
31392,349075,349075,10000.0,2025-05-07,1
31393,18644,18644,10000.0,2025-01-06,1
31394,684022,684022,10000.0,2025-09-07,1
31395,18158,18158,10000.0,2025-01-06,1
31396,618726,618726,10000.0,2025-08-14,1
31397,554429,554429,10000.0,2025-07-21,1
31398,657715,657715,10000.0,2025-08-28,1
31399,471631,471631,10000.0,2025-06-21,1
31400,851018,851018,10000.0,2025-11-07,1
31401,804703,804703,10000.0,2025-10-21,1
31402,404682,404682,10000.0,2025-05-28,1
31403,908116,908116,10000.0,2025-11-28,1
31404,101182,101182,10000.0,2025-02-06,1
31405,37835,37835,10000.0,2025-01-13,1
31406,766792,766792,10000.0,2025-10-07,1
31407,202211,202211,10000.0,2025-03-14,1
31408,348684,348684,10000.0,2025-05-07,1
31409,723149,723149,10000.0,2025-09-21,1
31410,685256,685256,10000.0,2025-09-07,1
31411,970635,970635,10000.0,2025-12-21,1
31412,489291,489291,10000.0,2025-06-28,1
31413,684897,684897,10000.0,2025-09-07,1
31414,406160,406160,10000.0,2025-05-28,1
31415,636673,636673,10000.0,2025-08-21,1
31416,908301,908301,10000.0,2025-11-28,1
31417,368328,368328,10000.0,2025-05-14,1
31418,322859,322859,10000.0,2025-04-28,1
31419,685805,685805,10000.0,2025-09-07,1
31420,970457,970457,10000.0,2025-12-21,1
31421,451182,451182,10000.0,2025-06-14,1
31422,139706,139706,10000.0,2025-02-20,1
31423,553349,553349,10000.0,2025-07-21,1
31424,323755,323755,10000.0,2025-04-28,1
31425,952836,952836,10000.0,2025-12-14,1
31426,636662,636662,10000.0,2025-08-21,1
31427,724006,724006,10000.0,2025-09-21,1
31428,491348,491348,10000.0,2025-06-28,1
31429,909562,909562,10000.0,2025-11-28,1
31430,239009,239009,10000.0,2025-03-28,1
31431,472192,472192,10000.0,2025-06-21,1
31432,141124,141124,10000.0,2025-02-20,1
31433,637598,637598,10000.0,2025-08-21,1
31434,638196,638196,10000.0,2025-08-21,1
31435,386967,386967,10000.0,2025-05-21,1
31436,972660,972660,10000.0,2025-12-21,1
31437,122552,122552,10000.0,2025-02-13,1
31438,323551,323551,10000.0,2025-04-28,1
31439,238711,238711,10000.0,2025-03-28,1
31440,140951,140951,10000.0,2025-02-20,1
31441,656863,656863,10000.0,2025-08-28,1
31442,491601,491601,10000.0,2025-06-28,1
31443,366505,366505,10000.0,2025-05-14,1
31444,685219,685219,10000.0,2025-09-07,1
31445,367193,367193,10000.0,2025-05-14,1
31446,471387,471387,10000.0,2025-06-21,1
31447,406139,406139,10000.0,2025-05-28,1
31448,17166,17166,10000.0,2025-01-06,1
31449,386891,386891,10000.0,2025-05-21,1
31450,766108,766108,10000.0,2025-10-07,1
31451,685209,685209,10000.0,2025-09-07,1
31452,56566,56566,10000.0,2025-01-20,1
31453,240430,240430,10000.0,2025-03-28,1
31454,804311,804311,10000.0,2025-10-21,1
31455,722089,722089,10000.0,2025-09-21,1
31456,554094,554094,10000.0,2025-07-21,1
31457,181804,181804,10000.0,2025-03-07,1
31458,850873,850873,10000.0,2025-11-07,1
31459,304018,304018,10000.0,2025-04-21,1
31460,386998,386998,10000.0,2025-05-21,1
31461,220216,220216,10000.0,2025-03-21,1
31462,850024,850024,10000.0,2025-11-07,1
31463,599049,599049,10000.0,2025-08-07,1
31464,73943,73943,10000.0,2025-01-27,1
31465,620150,620150,10000.0,2025-08-14,1
31466,703049,703049,10000.0,2025-09-14,1
31467,76114,76114,10000.0,2025-01-27,1
31468,742347,742347,10000.0,2025-09-28,1
31469,37337,37337,10000.0,2025-01-13,1
31470,598727,598727,10000.0,2025-08-07,1
31471,286558,286558,10000.0,2025-04-14,1
31472,285485,285485,10000.0,2025-04-14,1
31473,618673,618673,10000.0,2025-08-14,1
31474,742559,742559,10000.0,2025-09-28,1
31475,805438,805438,10000.0,2025-10-21,1
31476,516275,516275,10000.0,2025-07-07,1
31477,489194,489194,10000.0,2025-06-28,1
31478,534189,534189,10000.0,2025-07-14,1
31479,102547,102547,10000.0,2025-02-06,1
31480,823936,823936,10000.0,2025-10-28,1
31481,433434,433434,10000.0,2025-06-07,1
31482,404996,404996,10000.0,2025-05-28,1
31483,907422,907422,10000.0,2025-11-28,1
31484,767206,767206,10000.0,2025-10-07,1
31485,767461,767461,10000.0,2025-10-07,1
31486,786892,786892,10000.0,2025-10-14,1
31487,490623,490623,10000.0,2025-06-28,1
31488,657251,657251,10000.0,2025-08-28,1
31489,991400,991400,10000.0,2025-12-28,1
31490,451463,451463,10000.0,2025-06-14,1
31491,36516,36516,10000.0,2025-01-13,1
31492,888578,888578,10000.0,2025-11-21,1
31493,181359,181359,10000.0,2025-03-07,1
31494,266795,266795,10000.0,2025-04-07,1
31495,121469,121469,10000.0,2025-02-13,1
31496,852304,852304,10000.0,2025-11-07,1
31497,388000,388000,10000.0,2025-05-21,1
31498,304810,304810,10000.0,2025-04-21,1
31499,471711,471711,10000.0,2025-06-21,1
31500,238158,238158,10000.0,2025-03-28,1
31501,304354,304354,10000.0,2025-04-21,1
31502,75177,75177,10000.0,2025-01-27,1
31503,766294,766294,10000.0,2025-10-07,1
31504,200568,200568,10000.0,2025-03-14,1
31505,573670,573670,10000.0,2025-07-28,1
31506,491252,491252,10000.0,2025-06-28,1
31507,221306,221306,10000.0,2025-03-21,1
31508,702759,702759,10000.0,2025-09-14,1
31509,785853,785853,10000.0,2025-10-14,1
31510,870407,870407,10000.0,2025-11-14,1
31511,472166,472166,10000.0,2025-06-21,1
31512,931984,931984,10000.0,2025-12-07,1
31513,37855,37855,10000.0,2025-01-13,1
31514,908836,908836,10000.0,2025-11-28,1
31515,804706,804706,10000.0,2025-10-21,1
31516,765721,765721,10000.0,2025-10-07,1
31517,472315,472315,10000.0,2025-06-21,1
31518,870537,870537,10000.0,2025-11-14,1
31519,121928,121928,10000.0,2025-02-13,1
31520,200723,200723,10000.0,2025-03-14,1
31521,101934,101934,10000.0,2025-02-06,1
31522,472619,472619,10000.0,2025-06-21,1
31523,619233,619233,10000.0,2025-08-14,1
31524,471232,471232,10000.0,2025-06-21,1
31525,952068,952068,10000.0,2025-12-14,1
31526,599316,599316,10000.0,2025-08-07,1
31527,404462,404462,10000.0,2025-05-28,1
31528,514084,514084,10000.0,2025-07-07,1
31529,202212,202212,10000.0,2025-03-14,1
31530,851354,851354,10000.0,2025-11-07,1
31531,101661,101661,10000.0,2025-02-06,1
31532,533365,533365,10000.0,2025-07-14,1
31533,890364,890364,10000.0,2025-11-21,1
31534,991708,991708,10000.0,2025-12-28,1
31535,888225,888225,10000.0,2025-11-21,1
31536,140720,140720,10000.0,2025-02-20,1
31537,265482,265482,10000.0,2025-04-07,1
31538,160797,160797,10000.0,2025-02-27,1
31539,76106,76106,10000.0,2025-01-27,1
31540,453455,453455,10000.0,2025-06-14,1
31541,471948,471948,10000.0,2025-06-21,1
31542,17223,17223,10000.0,2025-01-06,1
31543,765094,765094,10000.0,2025-10-07,1
31544,869295,869295,10000.0,2025-11-14,1
31545,889992,889992,10000.0,2025-11-21,1
31546,490285,490285,10000.0,2025-06-28,1
31547,683551,683551,10000.0,2025-09-07,1
31548,951221,951221,10000.0,2025-12-14,1
31549,103361,103361,10000.0,2025-02-06,1
31550,491185,491185,10000.0,2025-06-28,1
31551,142028,142028,10000.0,2025-02-20,1
31552,37150,37150,10000.0,2025-01-13,1
31553,990545,990545,10000.0,2025-12-28,1
31554,368368,368368,10000.0,2025-05-14,1
31555,181198,181198,10000.0,2025-03-07,1
31556,534474,534474,10000.0,2025-07-14,1
31557,909079,909079,10000.0,2025-11-28,1
31558,618544,618544,10000.0,2025-08-14,1
31559,181068,181068,10000.0,2025-03-07,1
31560,638039,638039,10000.0,2025-08-21,1
31561,140678,140678,10000.0,2025-02-20,1
31562,347345,347345,10000.0,2025-05-07,1
31563,491014,491014,10000.0,2025-06-28,1
31564,432726,432726,10000.0,2025-06-07,1
31565,366329,366329,10000.0,2025-05-14,1
31566,404551,404551,10000.0,2025-05-28,1
31567,286356,286356,10000.0,2025-04-14,1
31568,433212,433212,10000.0,2025-06-07,1
31569,238343,238343,10000.0,2025-03-28,1
31570,122295,122295,10000.0,2025-02-13,1
31571,683966,683966,10000.0,2025-09-07,1
31572,656892,656892,10000.0,2025-08-28,1
31573,404581,404581,10000.0,2025-05-28,1
31574,160033,160033,10000.0,2025-02-27,1
31575,285753,285753,10000.0,2025-04-14,1
31576,909069,909069,10000.0,2025-11-28,1
31577,851510,851510,10000.0,2025-11-07,1
31578,723705,723705,10000.0,2025-09-21,1
31579,266703,266703,10000.0,2025-04-07,1
31580,180430,180430,10000.0,2025-03-07,1
31581,348463,348463,10000.0,2025-05-07,1
31582,532888,532888,10000.0,2025-07-14,1
31583,685036,685036,10000.0,2025-09-07,1
31584,36795,36795,10000.0,2025-01-13,1
31585,684355,684355,10000.0,2025-09-07,1
31586,18905,18905,10000.0,2025-01-06,1
31587,971116,971116,10000.0,2025-12-21,1
31588,785988,785988,10000.0,2025-10-14,1
31589,490369,490369,10000.0,2025-06-28,1
31590,103197,103197,10000.0,2025-02-06,1
31591,406923,406923,10000.0,2025-05-28,1
31592,932044,932044,10000.0,2025-12-07,1
31593,74040,74040,10000.0,2025-01-27,1
31594,823697,823697,10000.0,2025-10-28,1
31595,471486,471486,10000.0,2025-06-21,1
31596,324003,324003,10000.0,2025-04-28,1
31597,38050,38050,10000.0,2025-01-13,1
31598,931728,931728,10000.0,2025-12-07,1
31599,18363,18363,10000.0,2025-01-06,1
31600,102942,102942,10000.0,2025-02-06,1
31601,304567,304567,10000.0,2025-04-21,1
31602,684061,684061,10000.0,2025-09-07,1
31603,490344,490344,10000.0,2025-06-28,1
31604,240293,240293,10000.0,2025-03-28,1
31605,851170,851170,10000.0,2025-11-07,1
31606,432366,432366,10000.0,2025-06-07,1
31607,704274,704274,10000.0,2025-09-14,1
31608,823952,823952,10000.0,2025-10-28,1
31609,37237,37237,10000.0,2025-01-13,1
31610,199603,199603,10000.0,2025-03-14,1
31611,803501,803501,10000.0,2025-10-21,1
31612,890599,890599,10000.0,2025-11-21,1
31613,387977,387977,10000.0,2025-05-21,1
31614,323517,323517,10000.0,2025-04-28,1
31615,385442,385442,10000.0,2025-05-21,1
31616,722000,722000,10000.0,2025-09-21,1
31617,140646,140646,10000.0,2025-02-20,1
31618,722795,722795,10000.0,2025-09-21,1
31619,534347,534347,10000.0,2025-07-14,1
31620,161130,161130,10000.0,2025-02-27,1
31621,572354,572354,10000.0,2025-07-28,1
31622,703544,703544,10000.0,2025-09-14,1
31623,971093,971093,10000.0,2025-12-21,1
31624,122728,122728,10000.0,2025-02-13,1
31625,434302,434302,10000.0,2025-06-07,1
31626,684961,684961,10000.0,2025-09-07,1
31627,767123,767123,10000.0,2025-10-07,1
31628,491153,491153,10000.0,2025-06-28,1
31629,404496,404496,10000.0,2025-05-28,1
31630,723036,723036,10000.0,2025-09-21,1
31631,141186,141186,10000.0,2025-02-20,1
31632,535302,535302,10000.0,2025-07-14,1
31633,933243,933243,10000.0,2025-12-07,1
31634,786001,786001,10000.0,2025-10-14,1
31635,75752,75752,10000.0,2025-01-27,1
31636,453229,453229,10000.0,2025-06-14,1
31637,121162,121162,10000.0,2025-02-13,1
